0.2319246718150418,0.9990448901623686
0.1216400600354755,0.9990448901623686
0.09756905608406792,0.9990448901623686
0.07110982120325586,0.9990448901623686
0.055250571445912174,0.9990448901623686
0.042010001957678546,0.998567335243553
0.02820950902425924,0.998567335243553
0.01610658350411683,0.998567335243553
0.009563419430119319,0.9976122254059216
0.005222073304794122,0.9966571155682904
0.002878563237352324,0.9947468958930277
0.0016688182877294625,0.9918815663801337
0.001160232566735619,0.9904489016236867
0.000788775611249761,0.9837631327602674
0.0005950612652992122,0.9799426934097422
0.0004310087155483941,0.9742120343839542
0.00034658668021069915,0.9689589302769819
0.0002156184416057345,0.9579751671442216
0.00016017369947854561,0.9479465138490927
9.948110110063518e-05,0.9221585482330468
7.780517310852429e-05,0.9044890162368673
5.4075736148739765e-05,0.8724928366762178
3.171530516740433e-05,0.8170964660936008
1.0039377175293458e-05,0.6552053486150907
9.354874186068905e-06,0.6504297994269341
8.67037119684435e-06,0.6313276026743075
7.757700544544944e-06,0.6165234001910219
6.160526903020986e-06,0.5978987583572111
5.019688587646729e-06,0.5730659025787965
3.878850272272472e-06,0.5444126074498568
3.1943472830479185e-06,0.501432664756447
1.5971736415239593e-06,0.47516714422158546
1.369005978449108e-06,0.44126074498567336
9.126706522994053e-07,0.4068767908309456
6.84502989224554e-07,0.3748806112702961
4.5633532614970265e-07,0.32903533906399235
2.2816766307485133e-07,0.2817574021012416
0.0,0.2282712511938873
0.0,0.14947468958930277